"Key","Series","Value"
"2020-07-23","XA.WUH.03.04.0404.01.001",0
"2020-07-24","XA.WUH.03.04.0404.01.001",0
"2020-07-25","XA.WUH.03.04.0404.01.001",0
"2020-07-26","XA.WUH.03.04.0404.01.001",0
"2020-07-27","XA.WUH.03.04.0404.01.001",0
"2020-07-28","XA.WUH.03.04.0404.01.001",0
"2020-07-29","XA.WUH.03.04.0404.01.001",0
"2020-07-30","XA.WUH.03.04.0404.01.001",0
"2020-07-31","XA.WUH.03.04.0404.01.001",0
"2020-08-01","XA.WUH.03.04.0404.01.001",0
"2020-08-02","XA.WUH.03.04.0404.01.001",0
"2020-08-03","XA.WUH.03.04.0404.01.001",0
"2020-08-04","XA.WUH.03.04.0404.01.001",0
"2020-08-05","XA.WUH.03.04.0404.01.001",0
"2020-08-06","XA.WUH.03.04.0404.01.001",0
"2020-08-07","XA.WUH.03.04.0404.01.001",0
"2020-08-08","XA.WUH.03.04.0404.01.001",0
"2020-08-09","XA.WUH.03.04.0404.01.001",0
"2020-08-10","XA.WUH.03.04.0404.01.001",0
"2020-08-11","XA.WUH.03.04.0404.01.001",0
"2020-08-12","XA.WUH.03.04.0404.01.001",0
"2020-08-13","XA.WUH.03.04.0404.01.001",0
"2020-08-14","XA.WUH.03.04.0404.01.001",0
"2020-08-15","XA.WUH.03.04.0404.01.001",0
"2020-08-16","XA.WUH.03.04.0404.01.001",0
"2020-08-17","XA.WUH.03.04.0404.01.001",0
"2020-08-18","XA.WUH.03.04.0404.01.001",0
"2020-08-19","XA.WUH.03.04.0404.01.001",0
"2020-08-20","XA.WUH.03.04.0404.01.001",0
"2020-08-21","XA.WUH.03.04.0404.01.001",0
"2020-08-22","XA.WUH.03.04.0404.01.001",0
"2020-08-23","XA.WUH.03.04.0404.01.001",0
"2020-08-24","XA.WUH.03.04.0404.01.001",0
"2020-08-25","XA.WUH.03.04.0404.01.001",0
"2020-08-26","XA.WUH.03.04.0404.01.001",0
"2020-08-27","XA.WUH.03.04.0404.01.001",0
"2020-08-28","XA.WUH.03.04.0404.01.001",0
"2020-08-29","XA.WUH.03.04.0404.01.001",0
"2020-08-30","XA.WUH.03.04.0404.01.001",0
"2020-08-31","XA.WUH.03.04.0404.01.001",0
"2020-09-01","XA.WUH.03.04.0404.01.001",0
"2020-09-02","XA.WUH.03.04.0404.01.001",0
"2020-09-03","XA.WUH.03.04.0404.01.001",0
"2020-09-04","XA.WUH.03.04.0404.01.001",0
